,xr,linear_reg,k2,k3,k5,k10,k30,k500,k100,k300
727,1427,1017.9973409143413,997.0,1110.6666666666667,1262.2,1237.5,1092.0666666666666,1022.85,1034.88,1022.0966666666667
728,1428,1019.0869786956948,1489.5,1513.0,1333.0,1220.3,1079.0666666666666,1023.076,1037.94,1024.07
729,1429,1020.1766164770486,1156.5,1190.3333333333333,1113.8,1201.3,1092.4333333333334,1023.396,1047.91,1023.68
730,1430,1021.2662542584023,1035.5,1008.6666666666666,1039.2,991.1,1081.2,1023.736,1049.49,1023.8533333333334
731,1431,1022.3558920397561,1085.0,955.3333333333334,914.4,1036.7,1049.9666666666667,1023.914,1047.35,1026.5333333333333
732,1432,1023.4455298211096,1384.5,1277.0,1228.0,1048.8,1039.3666666666666,1025.582,1050.4,1027.0666666666666
733,1433,1024.5351676024634,1125.0,1085.0,1072.0,1086.4,1045.0333333333333,1024.8,1042.78,1026.4933333333333
734,1434,1025.6248053838171,1102.0,1079.3333333333333,1075.4,1106.6,1046.3,1024.774,1041.63,1027.52
735,1435,1026.714443165171,1127.5,1114.3333333333333,1049.4,1039.2,1025.1,1025.674,1039.63,1031.8966666666668
736,1436,1027.8040809465244,920.0,993.6666666666666,926.8,971.2,1032.3666666666666,1026.522,1046.42,1032.68
737,1437,1028.8937187278782,875.0,889.6666666666666,944.0,984.6,1021.0,1026.354,1040.99,1035.19
738,1438,1029.983356509232,947.0,927.0,912.6,1022.2,1003.4,1029.74,1037.07,1037.59
739,1439,1031.0729942905857,1114.5,1028.6666666666667,1000.4,1028.2,997.8333333333334,1032.79,1022.91,1040.4733333333334
740,1440,1032.1626320719392,1121.5,1039.6666666666667,1056.0,1047.8,993.9,1031.15,1032.09,1040.7033333333334
741,1441,1033.252269853293,890.0,1015.0,1050.2,1044.7,1018.5333333333333,1032.868,1032.88,1042.1466666666668
742,1442,1034.3419076346468,1019.5,1008.6666666666666,998.8,1005.5,1014.7,1035.666,1040.45,1044.9833333333333
743,1443,1035.4315454160005,1016.5,994.6666666666666,969.0,1007.8,1012.5333333333333,1037.588,1040.75,1046.4633333333334
744,1444,1036.521183197354,1185.5,1108.0,1047.4,1022.0,1021.2333333333333,1038.234,1037.26,1047.02
745,1445,1037.6108209787078,1058.5,1111.3333333333333,983.6,1065.9,1021.6333333333333,1039.328,1044.9,1052.0133333333333
746,1446,1038.7004587600616,1142.5,1123.3333333333333,1069.8,1045.9,1031.7333333333333,1040.184,1042.45,1052.4666666666667
747,1447,1039.7900965414153,1157.5,1110.6666666666667,1014.6,1091.6,1072.2666666666667,1042.918,1046.83,1058.2866666666666
748,1448,1040.8797343227689,1108.5,1194.6666666666667,1119.2,1047.6,1066.3,1043.186,1052.49,1059.0966666666666
749,1449,1041.9693721041226,1006.5,1330.0,1215.8,1193.6,1089.6666666666667,1044.358,1053.88,1060.0833333333333
750,1450,1043.0590098854764,1063.0,1108.3333333333333,1111.4,1110.8,1088.4666666666667,1045.762,1051.57,1062.54
751,1451,1044.14864766683,1299.0,1210.6666666666667,1183.4,1188.9,1109.9,1045.594,1056.72,1059.6366666666668
752,1452,1045.2382854481837,940.5,986.6666666666666,1098.2,1141.8,1087.2333333333333,1047.964,1065.09,1059.7633333333333
753,1453,1046.3279232295374,1370.5,1266.3333333333333,1147.4,1069.5,1075.8666666666666,1051.95,1063.83,1059.2466666666667
754,1454,1047.4175610108912,1124.0,1128.0,1050.2,1014.7,1034.1,1053.3,1060.55,1057.41
755,1455,1048.5071987922447,921.5,1009.3333333333334,1000.2,1005.8,1053.8,1051.396,1056.08,1055.7533333333333
756,1456,1049.5968365735985,911.5,990.6666666666666,1060.2,1030.7,1043.5666666666666,1053.528,1067.03,1051.08
757,1457,1050.6864743549522,1166.0,1184.0,1101.0,1085.1,1047.8,1055.89,1073.71,1051.01
758,1458,1051.776112136306,1036.5,1091.6666666666667,1131.4,1034.0,1068.6666666666667,1058.064,1060.27,1049.5833333333333
759,1459,1052.8657499176595,1031.5,996.6666666666666,1077.4,1057.5,1071.3333333333333,1062.356,1067.67,1055.9233333333334
760,1460,1053.9553876990133,1315.0,1228.3333333333333,1124.0,1073.1,1046.2666666666667,1062.388,1058.86,1060.1966666666667
761,1461,1055.045025480367,1046.0,1111.0,1022.2,1056.9,1020.4,1063.412,1058.38,1054.4966666666667
762,1462,1056.1346632617208,885.5,887.3333333333334,925.0,956.6,1071.0333333333333,1064.908,1061.68,1058.0166666666667
763,1463,1057.2243010430743,981.5,1040.3333333333333,1019.0,956.6,1062.8333333333333,1064.948,1055.32,1056.9333333333334
764,1464,1058.313938824428,1045.5,1031.3333333333333,1209.6,1188.6,1067.4,1065.298,1065.71,1058.5466666666666
765,1465,1059.4035766057818,1056.5,1079.0,1173.2,1174.7,1088.8666666666666,1066.802,1071.2,1061.19
766,1466,1060.4932143871356,1186.0,1024.6666666666667,1037.4,1057.0,1112.0,1070.39,1077.48,1063.96
767,1467,1061.5828521684891,1146.5,1083.0,1075.4,1059.6,1076.7333333333333,1071.614,1074.98,1064.4533333333334
768,1468,1062.6724899498429,1126.0,1168.3333333333333,1086.0,1072.8,1067.1666666666667,1072.84,1078.03,1065.9033333333334
769,1469,1063.7621277311966,1076.0,1115.6666666666667,1133.4,1060.3,1052.1333333333334,1075.104,1077.5,1067.03
770,1470,1064.8517655125504,1063.0,1046.0,1056.0,1102.5,1071.9,1075.094,1071.04,1067.4766666666667
771,1471,1065.941403293904,1134.5,1117.0,1004.8,1065.9,1101.8666666666666,1075.564,1071.29,1068.3166666666666
772,1472,1067.0310410752577,1063.0,1042.6666666666667,1100.2,1049.1,1103.8666666666666,1076.188,1075.43,1071.4866666666667
773,1473,1068.1206788566114,1264.0,1198.0,1097.6,1148.3,1108.4666666666667,1076.614,1072.57,1075.04
774,1474,1069.2103166379652,1048.5,1066.6666666666667,1133.2,1115.4,1094.7333333333333,1074.858,1058.23,1077.72
775,1475,1070.2999544193187,1186.0,1142.0,1100.8,1118.7,1112.0333333333333,1074.438,1051.82,1079.0
776,1476,1071.3895922006725,1069.0,974.6666666666666,1087.8,1074.0,1105.0,1074.438,1049.66,1078.5666666666666
777,1477,1072.4792299820263,1037.0,1051.6666666666667,1102.8,1076.6,1076.8,1076.614,1063.33,1077.75
778,1478,1073.56886776338,1152.5,1129.6666666666667,1100.8,1070.2,1046.9333333333334,1079.67,1071.78,1076.1366666666668
779,1479,1074.6585055447335,971.0,970.3333333333334,1038.0,1034.4,1031.1333333333334,1082.692,1062.54,1084.0933333333332
780,1480,1075.7481433260873,1040.0,1037.0,956.0,985.0,1003.6,1082.828,1064.68,1084.3933333333334
781,1481,1076.837781107441,1016.0,966.3333333333334,936.2,933.5,993.1666666666666,1084.47,1069.58,1084.4133333333334
782,1482,1077.9274188887946,857.5,745.3333333333334,918.6,964.6,989.2,1085.496,1075.13,1080.1566666666668
783,1483,1079.0170566701483,1024.0,1054.3333333333333,1018.6,938.0,988.7333333333333,1086.18,1078.8,1080.2333333333333
784,1484,1080.106694451502,1115.0,1103.6666666666667,1087.0,1039.7,1051.7,1087.1,1074.75,1082.49
785,1485,1081.1963322328559,975.5,1016.6666666666666,967.0,1014.7,1085.7666666666667,1088.804,1069.64,1084.3433333333332
786,1486,1082.2859700142094,1638.0,1443.3333333333333,1326.2,1130.9,1065.9333333333334,1090.228,1073.36,1085.19
787,1487,1083.3756077955632,1253.0,1254.0,1226.2,1243.0,1073.0,1091.328,1071.18,1087.2466666666667
788,1488,1084.465245576917,670.0,800.3333333333334,811.2,993.3,1133.7666666666667,1093.58,1073.34,1088.8933333333334
789,1489,1085.5548833582707,1130.0,1169.3333333333333,1034.8,979.5,1139.6333333333334,1095.204,1065.27,1088.6966666666667
790,1490,1086.6445211396242,895.0,916.6666666666666,1109.4,1160.8,1107.7,1095.564,1075.77,1090.8733333333332
791,1491,1087.734158920978,1305.0,1098.0,1072.0,1158.3,1092.4666666666667,1096.4,1088.29,1092.24
792,1492,1088.8237967023317,1064.0,1057.6666666666667,1104.6,1207.5,1102.5666666666666,1097.894,1094.82,1093.0566666666666
793,1493,1089.9134344836855,1023.5,1056.6666666666667,1133.0,1132.3,1133.3333333333333,1101.944,1106.7,1091.99
794,1494,1091.003072265039,1019.0,1102.3333333333333,1095.0,1147.0,1122.2666666666667,1101.004,1102.76,1092.1033333333332
795,1495,1092.0927100463928,1177.5,1207.6666666666667,1101.4,1112.6,1098.8666666666666,1104.228,1109.7,1093.9366666666667
796,1496,1093.1823478277465,755.5,954.6666666666666,1028.4,1105.2,1101.7333333333333,1103.168,1103.58,1098.8166666666666
797,1497,1094.2719856091003,1141.0,1100.0,1067.4,1060.6,1122.9666666666667,1104.356,1112.0,1097.8433333333332
798,1498,1095.3616233904538,971.0,993.3333333333334,1043.6,1078.0,1092.4666666666667,1104.21,1126.11,1104.26
799,1499,1096.4512611718076,1107.0,1051.6666666666667,1038.8,1138.2,1118.1333333333334,1105.402,1125.48,1105.1166666666666
800,1500,1097.5408989531613,1417.0,1316.6666666666667,1236.4,1069.9,1117.3,1107.548,1127.6,1105.37
801,1501,1098.630536734515,1162.5,1203.0,1103.0,1142.2,1124.0,1110.54,1116.94,1104.13
802,1502,1099.7201745158686,1171.0,1130.6666666666667,1226.2,1138.5,1130.5333333333333,1111.876,1110.02,1102.85
803,1503,1100.8098122972224,991.5,1078.3333333333333,1195.6,1161.6,1100.8333333333333,1111.642,1102.85,1107.04
804,1504,1101.8994500785761,1151.5,1131.3333333333333,1043.2,980.3,1096.1666666666667,1114.304,1100.11,1106.2933333333333
805,1505,1102.98908785993,1076.0,1102.0,1099.4,1065.4,1166.4666666666667,1112.408,1106.88,1108.1933333333334
806,1506,1104.0787256412834,1137.0,1228.3333333333333,1162.2,1283.6,1163.8,1112.324,1106.8,1109.93
807,1507,1105.1683634226372,1741.5,1701.6666666666667,1512.6,1289.0,1164.5333333333333,1113.586,1114.47,1112.5033333333333
808,1508,1106.258001203991,821.0,950.0,1025.4,1185.5,1138.7666666666667,1114.996,1111.0,1114.1633333333334
809,1509,1107.3476389853445,1104.0,1104.6666666666667,1084.6,1044.3,1102.6333333333334,1113.418,1116.9,1117.3333333333333
810,1510,1108.4372767666982,1131.0,1105.0,1022.8,1013.6,1042.6,1114.788,1110.71,1122.0566666666666
811,1511,1109.526914548052,1105.0,1130.0,963.2,964.8,1073.5,1116.696,1103.73,1126.3133333333333
812,1512,1110.6165523294057,1174.0,1130.6666666666667,1169.0,1066.1,1069.5666666666666,1117.2,1101.23,1132.6866666666667
813,1513,1111.7061901107593,1097.5,1100.3333333333333,1170.0,1143.9,1107.0,1118.23,1117.38,1128.8566666666666
814,1514,1112.795827892113,1267.5,1205.6666666666667,1101.2,1135.6,1141.5,1118.114,1115.51,1127.5533333333333
815,1515,1113.8854656734668,1209.0,1275.3333333333333,1197.0,1175.5,1124.8333333333333,1119.134,1114.02,1132.3166666666666
816,1516,1114.9751034548206,1070.5,1051.6666666666667,1113.2,1154.6,1105.2,1119.34,1101.38,1132.5566666666666
817,1517,1116.064741236174,1139.5,1081.3333333333333,1041.6,1074.6,1117.7666666666667,1119.48,1123.15,1130.0833333333333
818,1518,1117.1543790175278,1111.5,1058.3333333333333,1095.2,1086.7,1088.1666666666667,1120.998,1121.93,1129.7566666666667
819,1519,1118.2440167988816,1214.5,1162.3333333333333,1119.0,1090.1,1092.2,1121.418,1136.24,1131.2733333333333
820,1520,1119.3336545802354,965.5,1060.0,1064.2,1110.7,1090.1666666666667,1122.154,1133.92,1130.29
821,1521,1120.423292361589,1164.5,1163.0,1146.4,1109.0,1147.4666666666667,1122.766,1129.21,1134.1
822,1522,1121.5129301429427,974.5,1084.6666666666667,1113.8,1119.2,1129.8666666666666,1124.232,1134.85,1135.0366666666666
823,1523,1122.6025679242964,1107.0,1153.3333333333333,1285.0,1207.3,1193.0333333333333,1126.58,1131.07,1136.2733333333333
824,1524,1123.6922057056502,1197.0,986.3333333333334,1027.8,1257.1,1183.0333333333333,1129.35,1133.11,1136.8033333333333
825,1525,1124.7818434870037,1142.0,1102.6666666666667,1143.8,1159.5,1167.2666666666667,1132.054,1136.72,1140.2133333333334
826,1526,1125.8714812683575,1083.0,1055.0,1072.6,1079.5,1145.2333333333333,1133.234,1137.52,1133.8166666666666
827,1527,1126.9611190497112,1096.5,1126.6666666666667,1136.6,1088.2,1101.0333333333333,1136.756,1143.12,1131.49
828,1528,1128.050756831065,1110.0,1112.6666666666667,1092.4,1091.8,1117.4333333333334,1135.968,1147.42,1135.6733333333334
829,1529,1129.1403946124185,1310.0,1359.6666666666667,1300.0,1187.1,1128.7,1136.622,1157.2,1136.8533333333332
830,1530,1130.2300323937723,939.5,977.0,1057.0,1197.5,1145.6333333333334,1136.33,1161.49,1138.4466666666667
831,1531,1131.319670175126,1174.0,1192.3333333333333,1091.2,1139.2,1141.9666666666667,1140.568,1171.96,1136.21
832,1532,1132.4093079564798,1244.0,1225.0,1136.2,1176.6,1145.6,1142.09,1160.23,1133.71
833,1533,1133.4989457378333,1228.0,1136.0,1079.8,1142.2,1123.1333333333334,1141.528,1154.39,1133.5966666666666
834,1534,1134.588583519187,1012.0,1032.6666666666667,1143.6,1141.1,1141.7666666666667,1141.124,1147.79,1135.8933333333334
835,1535,1135.6782213005408,1137.0,1141.6666666666667,1108.8,1161.8,1172.0666666666666,1140.452,1153.54,1140.03
836,1536,1136.7678590818944,1116.5,1109.0,1188.2,1167.3,1210.6333333333334,1141.768,1157.08,1139.9233333333334
837,1537,1137.8574968632481,1706.0,1529.3333333333333,1408.0,1267.4,1210.7,1140.794,1165.47,1140.36
838,1538,1138.9471346446019,1485.0,1444.3333333333333,1295.6,1325.9,1196.5,1143.104,1163.28,1142.85
839,1539,1140.0367724259556,1237.5,1133.6666666666667,1052.0,1115.9,1203.5333333333333,1144.334,1165.23,1140.2766666666666
840,1540,1141.1264102073092,1086.5,1108.6666666666667,1108.0,1088.2,1146.1,1146.094,1161.15,1142.4333333333334
841,1541,1142.216047988663,1178.5,1235.3333333333333,1194.4,1148.2,1121.7,1148.046,1159.23,1142.3066666666666
842,1542,1143.3056857700167,832.5,925.0,1008.4,1083.6,1132.7,1150.606,1152.87,1147.66
843,1543,1144.3953235513704,1085.0,1161.3333333333333,1004.8,1137.8,1148.5,1151.018,1148.92,1148.3966666666668
844,1544,1145.484961332724,1290.5,1260.6666666666667,1205.2,1168.1,1171.5333333333333,1151.822,1147.78,1149.1766666666667
845,1545,1146.5745991140777,1161.0,1215.6666666666667,1263.2,1190.4,1159.8666666666666,1152.766,1143.61,1149.97
846,1546,1147.6642368954315,1329.0,1221.6666666666667,1257.4,1180.3,1163.8666666666666,1155.044,1132.21,1153.6733333333334
847,1547,1148.7538746767852,1072.5,1183.0,1128.6,1234.2,1154.6333333333334,1155.3,1131.63,1154.74
848,1548,1149.8435124581388,1235.5,1229.6666666666667,1210.8,1221.9,1090.1666666666667,1155.694,1140.54,1154.6166666666666
849,1549,1150.9331502394925,969.0,1051.0,1092.8,1065.3,1101.6666666666667,1152.598,1126.76,1153.7366666666667
850,1550,1152.0227880208463,1015.0,1013.3333333333334,929.4,939.7,1084.5,1153.69,1132.44,1154.73
851,1551,1153.1124258022,1136.5,1124.3333333333333,1134.6,1082.5,1077.1666666666667,1155.326,1124.63,1156.52
852,1552,1154.2020635835536,1140.0,1148.6666666666667,1162.8,1113.5,1100.0,1161.596,1130.07,1157.16
853,1553,1155.2917013649073,965.5,1088.6666666666667,1166.8,1159.6,1162.1333333333334,1161.182,1129.36,1158.5233333333333
854,1554,1156.381339146261,1056.5,1146.3333333333333,1155.4,1176.9,1147.6333333333334,1161.826,1133.57,1160.4033333333334
855,1555,1157.4709769276149,1181.0,1172.6666666666667,1173.6,1095.9,1146.5,1162.738,1129.97,1157.56
856,1556,1158.5606147089684,1177.0,1149.0,1147.2,1060.5,1113.2666666666667,1164.154,1128.66,1160.8833333333334
857,1557,1159.6502524903221,1179.5,1062.3333333333333,1114.0,1164.6,1141.6333333333334,1164.798,1132.01,1162.92
858,1558,1160.739890271676,1337.5,1235.6666666666667,1149.4,1165.3,1131.1333333333334,1166.768,1141.81,1166.1166666666666
859,1559,1161.8295280530297,1075.0,1170.6666666666667,1210.2,1172.2,1154.8666666666666,1168.142,1156.07,1168.2933333333333
860,1560,1162.9191658343832,1258.0,1179.3333333333333,1197.4,1206.5,1169.6,1170.068,1157.09,1168.8766666666668
861,1561,1164.008803615737,1230.5,1253.3333333333333,1255.2,1215.1,1161.3666666666666,1172.532,1156.39,1169.8933333333334
862,1562,1165.0984413970907,958.5,1048.6666666666667,1120.8,1123.2,1167.8,1174.962,1160.29,1165.4266666666667
863,1563,1166.1880791784445,1287.5,1215.6666666666667,1239.0,1203.5,1180.9,1175.15,1164.51,1166.6966666666667
864,1564,1167.277716959798,1170.0,1155.3333333333333,1180.2,1143.6,1170.6666666666667,1175.114,1175.5,1163.5733333333333
865,1565,1168.3673547411518,1136.5,1151.3333333333333,1208.6,1184.2,1170.2666666666667,1173.716,1183.38,1165.1066666666666
866,1566,1169.4569925225055,1134.5,1230.3333333333333,1249.4,1192.7,1172.5666666666666,1177.694,1188.36,1164.6633333333334
867,1567,1170.546630303859,1081.5,1100.0,1112.4,1174.1,1206.0333333333333,1178.838,1188.12,1168.3833333333334
868,1568,1171.6362680852128,1039.0,1083.0,1121.8,1139.0,1203.7,1180.398,1188.43,1170.6066666666666
869,1569,1172.7259058665666,1188.0,1211.3333333333333,1224.2,1244.4,1202.3333333333333,1182.85,1185.13,1170.4433333333334
870,1570,1173.8155436479203,1078.5,1278.3333333333333,1298.2,1235.8,1215.6,1184.24,1188.0,1172.2266666666667
871,1571,1174.9051814292739,1230.5,1173.0,1212.4,1219.2,1233.1333333333334,1183.528,1179.32,1174.43
872,1572,1175.9948192106276,1279.0,1197.0,1242.0,1221.9,1217.1333333333334,1183.432,1191.89,1175.6066666666666
873,1573,1177.0844569919814,1213.5,1218.3333333333333,1204.4,1217.3,1199.1333333333334,1186.676,1196.69,1175.3066666666666
874,1574,1178.1740947733351,1114.5,1206.3333333333333,1169.2,1169.3,1192.5,1186.57,1199.78,1178.5266666666666
875,1575,1179.2637325546887,1096.0,1137.3333333333333,1182.4,1160.9,1175.4666666666667,1187.098,1202.65,1184.5
876,1576,1180.3533703360424,1039.0,1090.3333333333333,1066.2,1151.2,1175.7,1185.028,1207.67,1186.2633333333333
877,1577,1181.4430081173962,1223.5,1260.0,1202.4,1144.7,1167.0,1184.458,1209.68,1190.71
878,1578,1182.53264589875,1117.5,1087.6666666666667,1156.2,1187.3,1153.8,1187.0,1202.96,1192.36
879,1579,1183.6222836801035,1178.5,1191.3333333333333,1205.2,1164.4,1202.3,1189.012,1200.93,1191.8266666666666
880,1580,1184.7119214614572,1195.0,1106.3333333333333,1274.0,1190.5,1206.8,1188.95,1198.69,1196.41
881,1581,1185.801559242811,1467.5,1313.6666666666667,1258.4,1292.2,1219.1,1189.482,1189.9,1200.32
882,1582,1186.8911970241647,1219.5,1222.6666666666667,1214.6,1256.7,1237.2333333333333,1192.298,1184.32,1204.0933333333332
883,1583,1187.9808348055183,1282.0,1266.6666666666667,1239.2,1235.3,1231.8666666666666,1193.33,1185.1,1202.6466666666668
884,1584,1189.070472586872,1222.5,1146.3333333333333,1144.6,1221.7,1216.6,1194.57,1195.91,1207.5133333333333
885,1585,1190.1601103682258,1265.5,1254.6666666666667,1183.4,1160.5,1206.5666666666666,1196.578,1199.27,1205.21
886,1586,1191.2497481495795,1150.0,1177.0,1095.4,1160.5,1173.5,1198.214,1200.26,1210.5966666666666
887,1587,1192.339385930933,1229.0,1195.0,1122.0,1144.3,1147.5,1197.91,1204.06,1209.0766666666666
888,1588,1193.4290237122868,1166.0,1122.3333333333333,1173.0,1174.3,1147.5333333333333,1200.504,1206.72,1209.92
889,1589,1194.5186614936406,1196.0,1161.3333333333333,1175.8,1134.2,1176.4,1202.582,1201.18,1210.0633333333333
890,1590,1195.6082992749944,959.0,1073.0,1121.0,1155.0,1170.1666666666667,1204.786,1201.47,1210.0533333333333
891,1591,1196.6979370563479,1214.0,1230.3333333333333,1265.4,1208.4,1190.7333333333333,1206.986,1197.56,1212.1366666666668
892,1592,1197.7875748377016,1214.0,1310.6666666666667,1274.2,1250.6,1226.7,1207.206,1197.48,1211.3266666666666
